game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
4361383,148.0,2.0,9.0,Ange Postecoglou,1237.0,3.0,6.0,Fabian Hürzeler,Away,0
4361390,11.0,0.0,3.0,Mikel Arteta,989.0,2.0,11.0,Andoni Iraola,Away,0
4361400,31.0,2.0,2.0,Arne Slot,11.0,2.0,3.0,Mikel Arteta,Away,0
4361402,677.0,3.0,18.0,Kieran McKenna,1148.0,4.0,9.0,Thomas Frank,Away,0
4361405,931.0,1.0,10.0,Marco Silva,29.0,1.0,16.0,Sean Dyche,Away,0
4361408,985.0,1.0,14.0,Erik ten Hag,379.0,2.0,13.0,Julen Lopetegui,Away,0
4361426,762.0,3.0,8.0,Eddie Howe,703.0,1.0,5.0,Nuno Espírito Santo,Away,1
4361460,180.0,0.0,20.0,Russell Martin,405.0,1.0,6.0,Unai Emery,Away,0
4361491,677.0,0.0,19.0,Kieran McKenna,11.0,1.0,2.0,Mikel Arteta,Away,0
4361526,931.0,2.0,10.0,Marco Silva,379.0,3.0,13.0,Graham Potter,Away,0
4362728,405.0,2.0,8.0,Unai Emery,11.0,2.0,2.0,Mikel Arteta,Away,0
4362733,931.0,2.0,10.0,Marco Silva,1003.0,0.0,19.0,Ruud van Nistelrooy,Away,1
4362736,180.0,2.0,20.0,Ivan Juric,703.0,3.0,3.0,Nuno Espírito Santo,Away,0
4362745,762.0,3.0,5.0,Eddie Howe,180.0,1.0,20.0,Ivan Juric,Away,1
4362756,1237.0,0.0,10.0,Fabian Hürzeler,703.0,7.0,3.0,Nuno Espírito Santo,Away,0
4362785,180.0,0.0,20.0,Ivan Juric,631.0,4.0,5.0,Enzo Maresca,Away,0
4361440,1003.0,1.0,16.0,Ben Dawson,1148.0,4.0,8.0,Thomas Frank,Away,0
2331972,31.0,3.0,2.0,Brendan Rodgers,289.0,1.0,20.0,Kevin Ball,Away,1
2331985,1123.0,1.0,15.0,Chris Hughton,512.0,0.0,14.0,Mark Hughes,Away,1
2332004,985.0,3.0,7.0,David Moyes,3008.0,2.0,12.0,Steve Bruce,Away,1
2332016,873.0,0.0,18.0,Ian Holloway,985.0,2.0,5.0,David Moyes,Away,0
2332047,873.0,1.0,18.0,Tony Pulis,631.0,2.0,3.0,José Mourinho,Away,0
2332059,31.0,3.0,2.0,Brendan Rodgers,29.0,3.0,7.0,Roberto Martínez,Away,0
2332068,29.0,0.0,6.0,Roberto Martínez,873.0,0.0,20.0,Keith Millen,Away,0
2332103,985.0,2.0,9.0,David Moyes,289.0,1.0,20.0,Kevin Ball,Away,1
2332152,379.0,2.0,11.0,Sam Allardyce,289.0,1.0,18.0,Gustavo Poyet,Away,1
2332286,3008.0,1.0,13.0,Steve Bruce,985.0,3.0,6.0,Ryan Giggs,Away,0
2332304,762.0,0.0,9.0,Alan Pardew,512.0,1.0,10.0,Mark Hughes,Away,0
2332306,281.0,2.0,1.0,Manuel Pellegrini,873.0,0.0,11.0,Tony Pulis,Away,1
2350365,148.0,1.0,7.0,André Villas-Boas,873.0,0.0,14.0,Ian Holloway,Away,1
2350375,631.0,0.0,5.0,José Mourinho,985.0,0.0,3.0,David Moyes,Away,0
2478484,11.0,2.0,5.0,Arsène Wenger,29.0,2.0,10.0,Roberto Martínez,Away,0
2486510,11.0,3.0,4.0,Arsène Wenger,405.0,0.0,3.0,Paul Lambert,Away,1
2486601,31.0,3.0,8.0,Brendan Rodgers,1003.0,1.0,20.0,Nigel Pearson,Away,1
2486604,405.0,1.0,12.0,Paul Lambert,873.0,0.0,15.0,Neil Warnock,Away,1
2486629,985.0,1.0,3.0,Louis van Gaal,405.0,1.0,12.0,Paul Lambert,Away,0
2486651,2288.0,1.0,9.0,Garry Monk,31.0,4.0,8.0,Brendan Rodgers,Away,0
2486652,1132.0,2.0,19.0,Sean Dyche,281.0,2.0,2.0,Manuel Pellegrini,Away,0
2486654,873.0,0.0,18.0,Keith Millen,1039.0,0.0,15.0,Harry Redknapp,Away,0
2486663,1132.0,3.0,19.0,Sean Dyche,762.0,3.0,10.0,John Carver,Away,0
2486698,148.0,3.0,6.0,Mauricio Pochettino,984.0,0.0,15.0,Tony Pulis,Away,1
2486715,2288.0,0.0,9.0,Garry Monk,984.0,2.0,14.0,Tony Pulis,Away,0
2486722,1003.0,2.0,20.0,Nigel Pearson,29.0,2.0,12.0,Roberto Martínez,Away,0
2486724,762.0,0.0,11.0,John Carver,281.0,5.0,2.0,Manuel Pellegrini,Away,0
2486763,11.0,2.0,3.0,Arsène Wenger,762.0,1.0,12.0,John Carver,Away,1
2486773,180.0,0.0,7.0,Ronald Koeman,29.0,1.0,12.0,Roberto Martínez,Away,0
2486805,379.0,0.0,11.0,Sam Allardyce,1039.0,0.0,19.0,Chris Ramsey,Away,0
2486833,405.0,1.0,16.0,Tim Sherwood,180.0,6.0,7.0,Ronald Koeman,Away,0
2577862,379.0,2.0,4.0,Slaven Bilic,11.0,0.0,19.0,Arsène Wenger,Away,1
2577898,989.0,4.0,13.0,Eddie Howe,379.0,3.0,11.0,Slaven Bilic,Away,1
2577981,1010.0,1.0,12.0,Quique Sánchez Flores,989.0,1.0,15.0,Eddie Howe,Away,0
2577987,762.0,1.0,20.0,Steve McClaren,281.0,6.0,1.0,Manuel Pellegrini,Away,0
2577993,31.0,0.0,10.0,Jürgen Klopp,148.0,0.0,7.0,Mauricio Pochettino,Away,0
2578008,984.0,1.0,10.0,Tony Pulis,1123.0,0.0,16.0,Alex Neil,Away,1
2578017,989.0,0.0,17.0,Eddie Howe,180.0,2.0,7.0,Ronald Koeman,Away,0
2578032,29.0,3.0,9.0,Roberto Martínez,989.0,3.0,18.0,Eddie Howe,Away,0
2578060,984.0,2.0,13.0,Tony Pulis,31.0,2.0,9.0,Jürgen Klopp,Away,0
2578072,873.0,2.0,6.0,Alan Pardew,512.0,1.0,11.0,Mark Hughes,Away,1
2578076,31.0,0.0,9.0,Jürgen Klopp,1010.0,3.0,7.0,Quique Sánchez Flores,Away,0
2578092,985.0,3.0,6.0,Louis van Gaal,762.0,3.0,19.0,Steve McClaren,Away,0
2578133,1010.0,0.0,10.0,Quique Sánchez Flores,148.0,1.0,2.0,Mauricio Pochettino,Away,0
2578221,2288.0,0.0,17.0,Alan Curtis,873.0,0.0,5.0,Alan Pardew,Away,0
2578230,281.0,0.0,3.0,Manuel Pellegrini,1003.0,0.0,2.0,Claudio Ranieri,Away,0
2578248,379.0,3.0,5.0,Slaven Bilic,984.0,0.0,14.0,Tony Pulis,Away,1
2578250,984.0,1.0,15.0,Tony Pulis,989.0,1.0,16.0,Eddie Howe,Away,0
2578273,762.0,2.0,19.0,Rafael Benítez,31.0,2.0,7.0,Jürgen Klopp,Away,0
2578279,873.0,1.0,16.0,Alan Pardew,11.0,1.0,3.0,Arsène Wenger,Away,0
2578288,631.0,2.0,9.0,Guus Hiddink,289.0,3.0,17.0,Sam Allardyce,Away,0
2697987,985.0,3.0,1.0,José Mourinho,989.0,1.0,20.0,Eddie Howe,Away,1
2697989,379.0,1.0,16.0,Slaven Bilic,631.0,2.0,4.0,Antonio Conte,Away,0
2698001,3008.0,2.0,3.0,Mike Phelan,2288.0,0.0,12.0,Francesco Guidolin,Away,1
2698132,3008.0,1.0,16.0,Mike Phelan,989.0,6.0,11.0,Eddie Howe,Away,0
2698134,29.0,1.0,6.0,Ronald Koeman,281.0,1.0,1.0,Pep Guardiola,Away,0
2698154,1010.0,1.0,8.0,Walter Mazzarri,31.0,6.0,1.0,Jürgen Klopp,Away,0
2698162,379.0,2.0,17.0,Slaven Bilic,148.0,3.0,5.0,Mauricio Pochettino,Away,0
2698164,148.0,1.0,5.0,Mauricio Pochettino,11.0,1.0,4.0,Arsène Wenger,Away,0
2698173,148.0,0.0,5.0,Mauricio Pochettino,989.0,0.0,10.0,Eddie Howe,Away,0
2698175,984.0,2.0,11.0,Tony Pulis,1003.0,1.0,14.0,Claudio Ranieri,Away,1
2698282,180.0,0.0,13.0,Claude Puel,1132.0,1.0,10.0,Sean Dyche,Away,0
2698304,31.0,1.0,5.0,Jürgen Klopp,1003.0,3.0,15.0,Craig Shakespeare,Away,0
2698315,984.0,0.0,8.0,Tony Pulis,1010.0,2.0,10.0,Walter Mazzarri,Away,0
2698318,11.0,1.0,4.0,Arsène Wenger,31.0,3.0,5.0,Jürgen Klopp,Away,0
2698322,289.0,0.0,20.0,David Moyes,1010.0,1.0,12.0,Walter Mazzarri,Away,0
2698336,512.0,0.0,9.0,Mark Hughes,1003.0,2.0,14.0,Craig Shakespeare,Away,0
2698337,873.0,1.0,16.0,Sam Allardyce,180.0,3.0,9.0,Claude Puel,Away,0
2698362,641.0,0.0,19.0,Steve Agnew,631.0,3.0,1.0,Antonio Conte,Away,0
2698377,512.0,0.0,11.0,Mark Hughes,2288.0,2.0,18.0,Paul Clement,Away,0
2698389,148.0,0.0,2.0,Mauricio Pochettino,379.0,1.0,12.0,Slaven Bilic,Away,0
2872119,512.0,0.0,16.0,Mark Hughes,29.0,1.0,7.0,Ronald Koeman,Away,0
2872146,984.0,1.0,9.0,Tony Pulis,1237.0,3.0,14.0,Chris Hughton,Away,0
2872200,984.0,0.0,13.0,Tony Pulis,180.0,1.0,10.0,Mauricio Pellegrino,Away,0
2872207,180.0,1.0,10.0,Mauricio Pellegrino,1237.0,1.0,12.0,Chris Hughton,Away,0
2872212,148.0,0.0,3.0,Mauricio Pochettino,985.0,1.0,2.0,José Mourinho,Away,0
2872267,1237.0,0.0,13.0,Chris Hughton,1110.0,2.0,12.0,David Wagner,Away,0
2872312,180.0,2.0,14.0,Mauricio Pellegrino,148.0,5.0,5.0,Mauricio Pochettino,Away,0
2872326,989.0,2.0,16.0,Eddie Howe,1237.0,2.0,12.0,Chris Hughton,Away,0
2872354,989.0,1.0,12.0,Eddie Howe,379.0,1.0,11.0,David Moyes,Away,0
2872364,985.0,0.0,2.0,José Mourinho,148.0,2.0,5.0,Mauricio Pochettino,Away,0
2872370,2288.0,1.0,17.0,Carlos Carvalhal,1003.0,1.0,8.0,Claude Puel,Away,0
2872395,11.0,1.0,6.0,Arsène Wenger,1237.0,2.0,10.0,Chris Hughton,Away,0
2872405,148.0,4.0,3.0,Mauricio Pochettino,989.0,1.0,12.0,Eddie Howe,Away,1
2872412,281.0,2.0,1.0,Pep Guardiola,512.0,0.0,19.0,Paul Lambert,Away,1
2872431,1110.0,0.0,17.0,David Wagner,762.0,1.0,12.0,Rafael Benítez,Away,0
2872433,989.0,2.0,10.0,Eddie Howe,1010.0,2.0,11.0,Javi Gracia,Away,0
2872454,512.0,1.0,19.0,Paul Lambert,379.0,1.0,13.0,David Moyes,Away,0
2872464,31.0,2.0,3.0,Jürgen Klopp,984.0,2.0,20.0,Darren Moore,Away,0
2872492,512.0,2.0,19.0,Paul Lambert,2288.0,1.0,18.0,Carlos Carvalhal,Away,1
2331960,512.0,0.0,16.0,Mark Hughes,931.0,1.0,17.0,Martin Jol,Away,0
2332010,379.0,0.0,10.0,Sam Allardyce,180.0,0.0,11.0,Mauricio Pochettino,Away,0
2332062,512.0,0.0,16.0,Mark Hughes,29.0,4.0,5.0,Roberto Martínez,Away,0
2332131,281.0,2.0,1.0,Manuel Pellegrini,3008.0,0.0,15.0,Steve Bruce,Away,1
2332170,985.0,2.0,6.0,David Moyes,873.0,0.0,12.0,Tony Pulis,Away,1
2332301,931.0,1.0,20.0,Felix Magath,148.0,3.0,6.0,Tim Sherwood,Away,0
2486692,762.0,3.0,11.0,John Carver,3008.0,0.0,18.0,Steve Bruce,Away,1
2486725,31.0,2.0,6.0,Brendan Rodgers,180.0,0.0,5.0,Ronald Koeman,Away,1
2486767,1003.0,3.0,20.0,Nigel Pearson,148.0,4.0,7.0,Mauricio Pochettino,Away,0
2486817,281.0,1.0,3.0,Manuel Pellegrini,148.0,0.0,6.0,Mauricio Pochettino,Away,1
2577964,1003.0,2.0,4.0,Claudio Ranieri,512.0,2.0,18.0,Mark Hughes,Away,0
2578045,379.0,1.0,6.0,Slaven Bilic,148.0,4.0,5.0,Mauricio Pochettino,Away,0
2578053,989.0,1.0,17.0,Eddie Howe,631.0,0.0,14.0,José Mourinho,Away,1
2578098,1010.0,0.0,10.0,Quique Sánchez Flores,180.0,2.0,12.0,Ronald Koeman,Away,0
2578195,631.0,4.0,10.0,Guus Hiddink,405.0,0.0,20.0,Eric Black,Away,1
2578242,11.0,0.0,4.0,Arsène Wenger,289.0,0.0,17.0,Sam Allardyce,Away,0
2698160,180.0,1.0,10.0,Claude Puel,3008.0,2.0,18.0,Mike Phelan,Away,0
2698291,985.0,2.0,6.0,José Mourinho,984.0,0.0,8.0,Tony Pulis,Away,1
2872140,1003.0,0.0,15.0,Craig Shakespeare,985.0,2.0,1.0,José Mourinho,Away,0
2872147,873.0,0.0,20.0,Frank de Boer,1132.0,1.0,7.0,Sean Dyche,Away,0
2225448,984.0,1.0,4.0,Steve Clarke,148.0,1.0,14.0,André Villas-Boas,Away,0
2225452,281.0,2.0,6.0,Roberto Mancini,31.0,2.0,15.0,Brendan Rodgers,Away,0
2225463,281.0,1.0,4.0,Roberto Mancini,512.0,1.0,13.0,Tony Pulis,Away,0
2225466,148.0,3.0,11.0,André Villas-Boas,1032.0,1.0,19.0,Brian McDermott,Away,1
2225475,631.0,2.0,1.0,Roberto Di Matteo,11.0,1.0,9.0,Arsène Wenger,Away,1
2225483,1039.0,1.0,19.0,Mark Hughes,148.0,2.0,8.0,André Villas-Boas,Away,0
2225485,1123.0,0.0,17.0,Chris Hughton,762.0,1.0,10.0,Alan Pardew,Away,0
2225486,985.0,3.0,2.0,Sir Alex Ferguson,762.0,0.0,11.0,Alan Pardew,Away,1
2225493,762.0,2.0,11.0,Alan Pardew,1032.0,2.0,19.0,Brian McDermott,Away,0
2225509,512.0,2.0,14.0,Tony Pulis,985.0,4.0,2.0,Sir Alex Ferguson,Away,0
2225517,984.0,1.0,9.0,Steve Clarke,762.0,2.0,10.0,Alan Pardew,Away,0
2225549,1123.0,1.0,14.0,Chris Hughton,29.0,1.0,5.0,David Moyes,Away,0
2225749,931.0,3.0,12.0,Martin Jol,2288.0,0.0,9.0,Michael Laudrup,Away,1
2225761,180.0,1.0,14.0,Mauricio Pochettino,289.0,1.0,17.0,Paolo Di Canio,Away,0
2225774,1032.0,2.0,19.0,Nigel Adkins,379.0,4.0,10.0,Sam Allardyce,Away,0
2225775,180.0,0.0,12.0,Mauricio Pochettino,2288.0,0.0,8.0,Michael Laudrup,Away,0
2225798,631.0,1.0,3.0,Rafael Benítez,985.0,0.0,1.0,Sir Alex Ferguson,Away,1
2250047,29.0,1.0,6.0,David Moyes,281.0,1.0,2.0,Roberto Mancini,Away,0
2250050,405.0,1.0,16.0,Paul Lambert,1039.0,1.0,20.0,Harry Redknapp,Away,0
2250051,985.0,4.0,1.0,Sir Alex Ferguson,1032.0,3.0,19.0,Brian McDermott,Away,1
2250148,289.0,1.0,12.0,Martin O'Neill,1032.0,2.0,17.0,Brian McDermott,Away,0
2250152,379.0,1.0,11.0,Sam Allardyce,405.0,2.0,17.0,Paul Lambert,Away,0
2250156,931.0,0.0,12.0,Martin Jol,1123.0,0.0,14.0,Chris Hughton,Away,0
2250164,2288.0,0.0,9.0,Michael Laudrup,31.0,5.0,8.0,Brendan Rodgers,Away,0
2258947,148.0,4.0,5.0,André Villas-Boas,405.0,0.0,16.0,Paul Lambert,Away,1
2258984,631.0,4.0,3.0,Rafael Benítez,512.0,0.0,10.0,Tony Pulis,Away,1
3050185,931.0,1.0,18.0,Slavisa Jokanovic,148.0,3.0,5.0,Mauricio Pochettino,Away,0
3050198,985.0,2.0,10.0,José Mourinho,1132.0,0.0,19.0,Sean Dyche,Away,1
3050240,11.0,5.0,4.0,Unai Emery,931.0,1.0,17.0,Slavisa Jokanovic,Away,1
3050243,762.0,2.0,19.0,Rafael Benítez,985.0,3.0,8.0,José Mourinho,Away,0
3050246,989.0,4.0,6.0,Eddie Howe,1010.0,0.0,9.0,Javi Gracia,Away,1
3050251,873.0,0.0,15.0,Roy Hodgson,29.0,2.0,8.0,Marco Silva,Away,0
3050254,1237.0,1.0,12.0,Chris Hughton,762.0,0.0,20.0,Rafael Benítez,Away,1
3050256,1010.0,2.0,7.0,Javi Gracia,543.0,0.0,9.0,Nuno Espírito Santo,Away,1
3050295,281.0,4.0,1.0,Pep Guardiola,379.0,0.0,14.0,Manuel Pellegrini,Away,1
3050298,543.0,1.0,12.0,Nuno Espírito Santo,603.0,2.0,16.0,Neil Warnock,Away,0
3050344,931.0,0.0,20.0,Claudio Ranieri,762.0,0.0,15.0,Rafael Benítez,Away,0
3050354,281.0,3.0,2.0,Pep Guardiola,180.0,1.0,17.0,Ralph Hasenhüttl,Away,1
3050359,148.0,3.0,3.0,Mauricio Pochettino,603.0,0.0,17.0,Neil Warnock,Away,1
3050432,281.0,2.0,2.0,Pep Guardiola,29.0,0.0,11.0,Marco Silva,Away,1
3050439,543.0,0.0,7.0,Nuno Espírito Santo,1110.0,1.0,20.0,Jan Siewert,Away,0
3050455,762.0,0.0,14.0,Rafael Benítez,379.0,2.0,9.0,Manuel Pellegrini,Away,0
3050456,603.0,0.0,18.0,Neil Warnock,543.0,2.0,7.0,Nuno Espírito Santo,Away,0
3050477,1003.0,2.0,10.0,Brendan Rodgers,1132.0,1.0,18.0,Sean Dyche,Away,1
3050528,1010.0,2.0,8.0,Javi Gracia,1110.0,1.0,20.0,Jan Siewert,Away,1
3050535,29.0,0.0,9.0,Marco Silva,873.0,0.0,12.0,Roy Hodgson,Away,0
3050554,1010.0,0.0,10.0,Javi Gracia,631.0,3.0,3.0,Maurizio Sarri,Away,0
3050560,931.0,0.0,19.0,Scott Parker,543.0,1.0,7.0,Nuno Espírito Santo,Away,0
3219161,873.0,0.0,10.0,Roy Hodgson,31.0,4.0,1.0,Jürgen Klopp,Away,0
3219171,985.0,3.0,5.0,Ole Gunnar Solskjær,1237.0,0.0,15.0,Graham Potter,Away,1
3219172,180.0,3.0,14.0,Ralph Hasenhüttl,1010.0,1.0,17.0,Nigel Pearson,Away,1
3219175,989.0,0.0,18.0,Eddie Howe,543.0,1.0,6.0,Nuno Espírito Santo,Away,0
3219213,1132.0,1.0,10.0,Sean Dyche,873.0,0.0,12.0,Roy Hodgson,Away,1
3219215,1003.0,0.0,3.0,Brendan Rodgers,1123.0,1.0,20.0,Daniel Farke,Away,0
3219270,350.0,0.0,8.0,Chris Wilder,31.0,2.0,1.0,Jürgen Klopp,Away,0
3219273,405.0,0.0,18.0,Dean Smith,1010.0,3.0,19.0,Nigel Pearson,Away,0
3219289,543.0,2.0,6.0,Nuno Espírito Santo,1123.0,1.0,19.0,Daniel Farke,Away,1
3219300,148.0,2.0,5.0,José Mourinho,543.0,1.0,8.0,Nuno Espírito Santo,Away,1
3219319,1132.0,0.0,13.0,Sean Dyche,148.0,5.0,7.0,José Mourinho,Away,0
3219366,1237.0,1.0,11.0,Graham Potter,985.0,3.0,7.0,Ole Gunnar Solskjær,Away,0
3219367,762.0,3.0,15.0,Steve Bruce,379.0,2.0,13.0,Manuel Pellegrini,Away,1
3219377,985.0,3.0,7.0,Ole Gunnar Solskjær,1123.0,1.0,19.0,Daniel Farke,Away,1
3219394,873.0,2.0,6.0,Roy Hodgson,379.0,1.0,8.0,Manuel Pellegrini,Away,1
3219401,543.0,2.0,11.0,Nuno Espírito Santo,281.0,0.0,2.0,Pep Guardiola,Away,1
3219421,1010.0,1.0,20.0,Javi Gracia,762.0,1.0,14.0,Steve Bruce,Away,0
3420828,985.0,1.0,10.0,Ole Gunnar Solskjær,1132.0,0.0,12.0,Sean Dyche,Away,1
3420843,1132.0,2.0,15.0,Sean Dyche,1003.0,4.0,1.0,Brendan Rodgers,Away,0
3421695,180.0,1.0,15.0,Ralph Hasenhüttl,1132.0,0.0,18.0,Sean Dyche,Away,1
3421696,29.0,2.0,3.0,Carlo Ancelotti,873.0,1.0,5.0,Roy Hodgson,Away,1
3421778,931.0,0.0,17.0,Scott Parker,281.0,2.0,5.0,Pep Guardiola,Away,0
3421782,985.0,3.0,4.0,Ole Gunnar Solskjær,379.0,1.0,9.0,David Moyes,Away,1
3421792,405.0,1.0,8.0,Dean Smith,543.0,0.0,13.0,Nuno Espírito Santo,Away,1
3421806,31.0,7.0,1.0,Jürgen Klopp,873.0,0.0,12.0,Roy Hodgson,Away,1
3421855,631.0,1.0,9.0,Frank Lampard,931.0,0.0,18.0,Scott Parker,Away,1
3421859,873.0,0.0,13.0,Roy Hodgson,281.0,4.0,1.0,Pep Guardiola,Away,0
3429693,985.0,0.0,2.0,Ole Gunnar Solskjær,11.0,0.0,11.0,Mikel Arteta,Away,0
3429698,399.0,3.0,10.0,Marcelo Bielsa,1003.0,1.0,4.0,Brendan Rodgers,Away,1
3429708,984.0,1.0,19.0,Sam Allardyce,350.0,2.0,20.0,Chris Wilder,Away,0
3429725,762.0,0.0,17.0,Steve Bruce,631.0,2.0,4.0,Thomas Tuchel,Away,0
3429738,29.0,2.0,6.0,Carlo Ancelotti,31.0,0.0,7.0,Jürgen Klopp,Away,1
3429747,11.0,3.0,10.0,Mikel Arteta,1003.0,1.0,3.0,Brendan Rodgers,Away,1
3429767,631.0,0.0,4.0,Thomas Tuchel,399.0,0.0,11.0,Marcelo Bielsa,Away,0
3429771,1237.0,2.0,16.0,Graham Potter,180.0,1.0,14.0,Ralph Hasenhüttl,Away,1
3429783,31.0,3.0,7.0,Jürgen Klopp,11.0,0.0,10.0,Mikel Arteta,Away,1
3429791,1132.0,2.0,15.0,Sean Dyche,180.0,3.0,13.0,Ralph Hasenhüttl,Away,0
3429815,148.0,1.0,7.0,José Mourinho,931.0,0.0,18.0,Scott Parker,Away,1
3429819,180.0,2.0,13.0,Ralph Hasenhüttl,281.0,5.0,1.0,Pep Guardiola,Away,0
3429839,631.0,2.0,3.0,Thomas Tuchel,281.0,1.0,1.0,Pep Guardiola,Away,1
3429849,405.0,2.0,11.0,Dean Smith,873.0,3.0,13.0,Roy Hodgson,Away,0
3429864,631.0,1.0,4.0,Thomas Tuchel,405.0,2.0,11.0,Dean Smith,Away,0
3583524,1132.0,0.0,17.0,Sean Dyche,31.0,2.0,3.0,Jürgen Klopp,Away,0
3591954,1132.0,1.0,18.0,Sean Dyche,631.0,1.0,1.0,Thomas Tuchel,Away,0
3591970,1148.0,2.0,9.0,Thomas Frank,543.0,0.0,16.0,Bruno Lage,Away,1
3591982,31.0,3.0,1.0,Jürgen Klopp,1148.0,3.0,9.0,Thomas Frank,Away,0
3592012,543.0,3.0,10.0,Bruno Lage,405.0,2.0,13.0,Dean Smith,Away,1
3592045,762.0,1.0,19.0,Graeme Jones,873.0,1.0,15.0,Patrick Vieira,Away,0
3592049,1132.0,2.0,18.0,Sean Dyche,180.0,2.0,16.0,Ralph Hasenhüttl,Away,0
3592066,1237.0,1.0,9.0,Graham Potter,180.0,1.0,16.0,Ralph Hasenhüttl,Away,0
3592075,399.0,2.0,15.0,Marcelo Bielsa,631.0,3.0,3.0,Thomas Tuchel,Away,0
3592076,29.0,1.0,14.0,Rafael Benítez,873.0,3.0,12.0,Patrick Vieira,Away,0
3592102,1010.0,1.0,19.0,Roy Hodgson,405.0,0.0,12.0,Steven Gerrard,Away,1
3592112,873.0,1.0,11.0,Patrick Vieira,1237.0,1.0,10.0,Graham Potter,Away,0
3592132,31.0,4.0,3.0,Jürgen Klopp,29.0,1.0,14.0,Rafael Benítez,Away,1
3592134,11.0,2.0,5.0,Mikel Arteta,985.0,3.0,7.0,Michael Carrick,Away,0
3592180,985.0,1.0,4.0,Ralf Rangnick,1132.0,1.0,17.0,Sean Dyche,Away,0
3592186,985.0,0.0,7.0,Ralf Rangnick,29.0,1.0,17.0,Frank Lampard,Away,0
3592187,985.0,0.0,6.0,Ralf Rangnick,1237.0,4.0,9.0,Graham Potter,Away,0
3592277,379.0,4.0,7.0,David Moyes,1123.0,0.0,20.0,Dean Smith,Away,1
3592293,543.0,0.0,8.0,Bruno Lage,379.0,1.0,7.0,David Moyes,Away,0
3837816,180.0,1.0,20.0,Ralph Hasenhüttl,148.0,4.0,1.0,Antonio Conte,Away,0
3837822,1237.0,2.0,7.0,Graham Potter,985.0,1.0,14.0,Erik ten Hag,Away,1
3837829,148.0,2.0,4.0,Antonio Conte,631.0,2.0,7.0,Thomas Tuchel,Away,0
3838016,29.0,2.0,13.0,Frank Lampard,180.0,1.0,16.0,Ralph Hasenhüttl,Away,1
3838054,405.0,0.0,14.0,Steven Gerrard,931.0,3.0,9.0,Marco Silva,Away,0
3838206,543.0,1.0,19.0,Steve Davis,1148.0,1.0,10.0,Thomas Frank,Away,0
3838254,148.0,2.0,6.0,Antonio Conte,1148.0,2.0,10.0,Thomas Frank,Away,0
3838262,873.0,2.0,12.0,Patrick Vieira,989.0,0.0,15.0,Gary O'Neil,Away,1
3838601,931.0,1.0,10.0,Marco Silva,985.0,2.0,3.0,Erik ten Hag,Away,0
3838625,1003.0,3.0,18.0,Dean Smith,931.0,5.0,10.0,Marco Silva,Away,0
3838632,180.0,3.0,20.0,Rubén Sellés,703.0,4.0,16.0,Steve Cooper,Away,0
3838683,931.0,3.0,10.0,Marco Silva,29.0,1.0,17.0,Sean Dyche,Away,1
3838696,989.0,1.0,15.0,Gary O'Neil,1003.0,0.0,19.0,Adam Sadler,Away,1
3838736,399.0,0.0,15.0,Javi Gracia,631.0,1.0,11.0,Graham Potter,Away,0
3838745,180.0,0.0,20.0,Rubén Sellés,399.0,1.0,13.0,Javi Gracia,Away,0
3838769,703.0,0.0,14.0,Steve Cooper,931.0,2.0,9.0,Marco Silva,Away,0
3838788,1148.0,0.0,8.0,Thomas Frank,399.0,0.0,13.0,Jesse Marsch,Away,0
4095152,148.0,1.0,1.0,Ange Postecoglou,1031.0,0.0,16.0,Rob Edwards,Away,1
4095153,1148.0,1.0,14.0,Thomas Frank,985.0,2.0,10.0,Erik ten Hag,Away,0
4095202,631.0,1.0,10.0,Mauricio Pochettino,762.0,4.0,7.0,Eddie Howe,Away,0
4095204,989.0,3.0,15.0,Andoni Iraola,350.0,1.0,19.0,Paul Heckingbottom,Away,1
4095211,931.0,3.0,14.0,Marco Silva,31.0,4.0,2.0,Jürgen Klopp,Away,0
4095214,29.0,1.0,16.0,Sean Dyche,703.0,0.0,17.0,Steve Cooper,Away,1
4095236,1031.0,3.0,18.0,Rob Edwards,989.0,4.0,11.0,Andoni Iraola,Away,0
4095250,762.0,0.0,7.0,Eddie Howe,1031.0,1.0,17.0,Rob Edwards,Away,0
4095278,703.0,2.0,17.0,Nuno Espírito Santo,1148.0,3.0,14.0,Thomas Frank,Away,0
4095279,543.0,0.0,11.0,Gary O'Neil,1237.0,0.0,7.0,Roberto De Zerbi,Away,0
4095352,148.0,4.0,5.0,Ange Postecoglou,405.0,0.0,4.0,Unai Emery,Away,1
4095361,281.0,4.0,2.0,Pep Guardiola,1237.0,0.0,8.0,Roberto De Zerbi,Away,1
4095372,985.0,1.0,6.0,Erik ten Hag,1148.0,1.0,15.0,Thomas Frank,Away,0
4095376,379.0,3.0,7.0,David Moyes,762.0,4.0,8.0,Eddie Howe,Away,0
4095424,1132.0,1.0,19.0,Vincent Kompany,985.0,1.0,6.0,Erik ten Hag,Away,0
4095460,379.0,1.0,9.0,David Moyes,281.0,3.0,1.0,Pep Guardiola,Away,0
3050242,281.0,0.0,1.0,Pep Guardiola,31.0,0.0,3.0,Jürgen Klopp,Away,0
3050271,1237.0,1.0,12.0,Chris Hughton,29.0,3.0,9.0,Marco Silva,Away,0
3050328,1003.0,0.0,12.0,Claude Puel,873.0,1.0,15.0,Roy Hodgson,Away,0
