season,player_id,total_goals,total_assists,total_yellow_cards,total_red_cards,total_loss,total__win,total_draw,avg_minutes_played,number_played
21/22,129627,0,0,0,0,3,0,2,27.0,5
21/22,130164,0,0,1,0,11,15,5,88.48387096774194,31
21/22,130765,4,5,3,0,16,12,5,84.06060606060606,33
21/22,131505,7,2,3,0,9,14,3,49.53846153846154,26
21/22,131789,9,7,2,0,8,19,9,79.22222222222223,36
21/22,131978,3,1,0,0,13,8,5,60.65384615384615,26
21/22,131996,7,7,1,0,15,14,7,64.86111111111111,36
21/22,132098,23,14,1,0,10,17,8,88.17142857142858,35
21/22,134270,1,0,5,0,9,8,10,76.25925925925925,27
21/22,134294,12,4,1,0,14,11,4,75.34482758620689,29
21/22,134425,10,8,4,0,5,21,5,81.80645161290323,31
21/22,135343,1,0,4,1,10,6,2,69.16666666666667,18
21/22,135853,1,1,1,0,6,7,4,33.05882352941177,17
21/22,137616,0,1,4,0,8,3,5,82.4375,16
21/22,137745,0,0,2,0,5,6,2,47.69230769230769,13
21/22,139208,1,0,1,0,1,3,1,74.2,5
21/22,140191,1,1,2,0,7,4,3,40.5,14
21/22,141660,9,5,3,0,4,9,3,89.0625,16
21/22,142310,1,1,2,0,10,8,3,89.52380952380952,21
21/22,143424,1,1,0,0,5,6,2,18.846153846153847,13
21/22,144028,5,5,2,0,14,8,13,74.8,35
21/22,145466,0,0,0,0,5,0,2,90.0,7
21/22,145988,11,2,6,0,13,11,6,87.13333333333334,30
21/22,146509,0,2,0,0,13,4,8,89.4,25
21/22,146690,0,2,7,0,24,6,2,87.15625,32
21/22,146795,0,3,2,0,10,3,5,51.5,18
21/22,147094,0,0,0,0,1,0,0,8.0,1
21/22,148153,5,0,5,2,14,8,11,88.87878787878788,33
21/22,148262,2,1,3,0,10,9,3,64.77272727272727,22
21/22,148368,0,0,0,0,3,3,3,20.22222222222222,9
21/22,148455,22,5,0,0,9,19,9,83.29729729729729,37
21/22,149716,3,0,2,0,19,5,12,68.80555555555556,36
21/22,152651,0,0,0,0,1,0,0,90.0,1
21/22,156941,0,2,8,1,21,5,2,72.57142857142857,28
21/22,157490,0,0,2,0,3,0,1,65.75,4
21/22,157495,2,1,2,0,3,8,2,73.46153846153847,13
21/22,157506,2,3,3,0,12,9,6,52.81481481481482,27
21/22,157509,5,0,3,0,7,12,5,84.45833333333333,24
21/22,157672,0,7,3,0,9,18,7,89.8529411764706,34
21/22,158764,8,2,7,0,15,18,5,89.76315789473684,38
21/22,159372,0,0,0,0,2,0,0,1.0,2
21/22,160438,1,0,3,0,6,15,2,67.04347826086956,23
21/22,162029,0,0,1,0,5,5,3,63.53846153846154,13
21/22,163744,0,0,2,0,10,5,3,85.5,18
21/22,165793,3,0,1,0,7,8,4,52.94736842105263,19
21/22,167799,2,4,9,0,12,18,8,90.0,38
21/22,168157,1,0,4,0,14,12,7,75.75757575757575,33
21/22,170321,1,0,2,0,4,6,5,83.73333333333333,15
21/22,170527,6,12,2,0,8,18,9,74.45714285714286,35
21/22,170934,1,1,5,0,13,5,10,60.892857142857146,28
21/22,171424,9,6,0,0,4,20,3,72.4074074074074,27
21/22,171679,0,2,4,0,5,10,2,72.88235294117646,17
21/22,173504,1,0,6,0,17,10,9,90.0,36
21/22,173900,3,3,0,0,10,8,4,52.54545454545455,22
21/22,174094,0,0,3,0,4,2,3,32.333333333333336,9
21/22,174915,0,0,0,0,1,0,0,19.0,1
21/22,175169,1,0,2,0,10,2,0,37.416666666666664,12
21/22,175446,0,0,0,0,2,2,3,71.28571428571429,7
21/22,175722,0,0,3,0,10,12,6,90.0,28
21/22,176553,0,0,1,0,2,12,2,83.9375,16
21/22,177476,1,0,4,0,3,5,2,79.7,10
21/22,177907,2,1,11,0,4,20,10,89.6470588235294,34
21/22,179184,2,2,0,0,11,5,2,40.111111111111114,18
21/22,181375,3,0,0,0,5,7,4,58.4375,16
21/22,181380,0,2,2,0,3,7,2,84.16666666666667,12
21/22,181579,8,7,5,0,19,12,7,90.0,38
21/22,181778,0,0,0,0,0,2,0,44.0,2
21/22,182712,2,4,5,1,5,19,4,82.21428571428571,28
21/22,182877,4,6,0,1,3,13,6,67.63636363636364,22
21/22,182894,0,0,0,0,0,0,1,11.0,1
21/22,183288,1,5,8,0,5,16,11,82.96875,32
21/22,183299,5,0,0,0,17,4,7,55.82142857142857,28
21/22,183318,2,0,4,0,10,3,6,85.63157894736842,19
21/22,183334,17,8,3,0,15,18,5,80.60526315789474,38
21/22,183720,10,0,2,0,13,10,5,57.57142857142857,28
21/22,184528,1,0,4,0,6,6,4,80.6875,16
21/22,184573,1,1,0,0,3,16,10,89.17241379310344,29
21/22,186186,5,3,7,0,16,5,12,72.18181818181819,33
21/22,186590,4,0,0,1,3,18,1,87.9090909090909,22
21/22,186901,0,0,0,0,2,0,0,90.0,2
21/22,191217,1,3,8,0,10,11,4,83.72,25
21/22,191614,1,0,5,0,3,16,11,79.86666666666666,30
21/22,192080,0,0,1,0,13,10,9,90.0,32
21/22,192279,0,0,1,0,3,2,2,83.57142857142857,7
21/22,192765,0,2,1,0,6,10,4,67.0,20
21/22,193116,3,6,12,0,15,15,7,90.0,37
21/22,194460,1,1,2,0,9,2,5,41.5625,16
21/22,195633,0,1,1,0,14,7,8,83.72413793103448,29
21/22,196522,1,1,0,0,9,4,5,28.0,18
21/22,196948,0,0,2,1,2,9,6,80.6470588235294,17
21/22,197838,15,9,1,0,10,19,5,83.6470588235294,34
21/22,199527,2,3,3,0,12,7,7,62.34615384615385,26
21/22,200512,11,8,3,0,7,19,9,80.34285714285714,35
21/22,202886,1,0,3,0,13,5,13,63.67741935483871,31
21/22,203460,6,12,5,0,9,13,4,84.03846153846153,26
21/22,203853,0,0,0,0,4,15,1,73.7,20
21/22,204103,2,3,4,0,16,12,9,71.43243243243244,37
21/22,204198,3,0,2,0,13,8,6,89.18518518518519,27
21/22,205657,0,0,0,0,1,0,0,15.0,1
21/22,206040,4,0,0,0,3,5,2,82.5,10
21/22,206225,0,0,8,0,12,6,6,81.0,24
21/22,206746,0,1,3,0,12,3,7,67.36363636363636,22
21/22,207929,0,1,0,0,7,6,2,41.2,15
21/22,209212,2,1,0,0,8,5,8,79.71428571428571,21
21/22,210178,0,0,2,0,2,6,2,90.0,10
21/22,212829,0,0,0,0,2,0,0,90.0,2
21/22,212847,1,0,4,0,10,7,12,89.48275862068965,29
21/22,213268,0,1,3,0,11,3,7,24.857142857142858,21
21/22,214056,1,0,2,0,4,6,2,59.916666666666664,12
21/22,214928,1,0,1,0,10,3,0,77.46153846153847,13
21/22,215118,0,2,0,0,2,6,2,75.2,10
21/22,215876,0,1,3,0,7,6,2,63.733333333333334,15
21/22,217111,2,3,3,0,5,10,8,51.17391304347826,23
21/22,217115,8,2,1,1,13,8,12,76.36363636363636,33
21/22,218087,1,0,1,0,18,5,1,66.875,24
21/22,221025,0,1,3,0,9,13,6,56.035714285714285,28
21/22,221624,0,0,0,0,0,1,0,90.0,1
21/22,225083,0,2,7,0,5,17,8,71.5,30
21/22,225161,5,1,7,0,16,11,9,74.44444444444444,36
21/22,225693,0,1,6,0,6,16,8,85.53333333333333,30
21/22,225984,11,6,2,1,18,5,10,78.27272727272727,33
21/22,226973,0,2,5,0,15,5,11,72.58064516129032,31
21/22,230784,0,2,5,0,8,11,5,63.958333333333336,24
21/22,231572,1,1,5,0,15,10,9,87.88235294117646,34
21/22,233124,1,0,2,0,1,4,2,90.0,7
21/22,234189,2,1,0,0,9,9,3,55.57142857142857,21
21/22,234803,1,7,2,0,9,20,9,89.10526315789474,38
21/22,236490,2,1,3,0,15,5,11,86.12903225806451,31
21/22,238223,0,1,3,0,6,25,5,90.0,36
21/22,240306,18,11,6,0,6,20,11,84.02702702702703,37
21/22,241481,2,0,4,0,18,9,6,55.06060606060606,33
21/22,241641,2,6,5,0,3,20,3,79.61538461538461,26
21/22,242631,1,2,0,0,10,13,7,51.333333333333336,30
21/22,243028,1,1,5,1,18,11,7,86.13888888888889,36
21/22,243589,0,0,1,0,9,1,1,33.81818181818182,11
21/22,246291,1,0,1,0,4,8,3,80.33333333333333,15
21/22,246968,2,1,1,0,8,12,5,53.28,25
21/22,249126,0,0,5,0,4,7,4,57.4,15
21/22,249565,6,4,5,0,12,20,6,88.36842105263158,38
21/22,250478,0,2,7,0,15,16,7,89.60526315789474,38
21/22,251912,2,0,3,1,20,4,9,84.24242424242425,33
21/22,253341,0,0,2,0,11,14,5,85.26666666666667,30
21/22,253677,2,2,6,0,14,16,6,88.75,36
21/22,255755,0,2,0,0,2,7,0,76.77777777777777,9
21/22,255916,0,0,0,0,3,1,2,72.83333333333333,6
21/22,256178,0,0,0,0,1,4,2,84.28571428571429,7
21/22,256977,3,2,3,0,9,10,5,69.875,24
21/22,258004,1,0,4,0,4,23,5,88.90625,32
21/22,258878,0,0,1,0,15,5,13,89.51515151515152,33
21/22,258883,0,0,0,0,1,3,0,20.0,4
21/22,258885,0,0,1,0,6,1,1,68.875,8
21/22,258919,0,0,3,0,1,10,2,86.53846153846153,13
21/22,258923,11,11,4,0,6,20,11,79.02702702702703,37
21/22,260827,1,1,7,1,14,5,12,88.06451612903226,31
21/22,261988,0,0,0,0,7,1,3,49.36363636363637,11
21/22,262226,2,3,0,0,9,14,4,86.92592592592592,27
21/22,265078,0,0,0,0,2,0,0,11.5,2
21/22,271966,3,2,2,0,7,3,6,74.5625,16
21/22,272622,2,0,2,0,7,9,2,76.61111111111111,18
21/22,272642,3,4,0,0,11,10,4,62.68,25
21/22,272999,4,1,3,0,16,11,7,71.70588235294117,34
21/22,274839,1,4,6,0,7,15,4,83.8076923076923,26
21/22,282429,0,4,5,0,7,13,7,83.29629629629629,27
21/22,283628,10,1,7,1,11,19,8,90.0,38
21/22,284165,1,4,3,0,6,10,5,57.714285714285715,21
21/22,285033,0,0,0,0,2,0,0,90.0,2
21/22,285548,1,0,1,1,4,7,3,85.57142857142857,14
21/22,285845,0,1,2,0,10,8,8,66.11538461538461,26
21/22,286384,0,0,3,0,3,7,2,76.25,12
21/22,288255,1,1,1,0,5,11,3,27.0,19
21/22,289446,2,0,2,0,5,14,5,80.79166666666667,24
21/22,290532,1,6,0,0,9,16,5,46.266666666666666,30
21/22,290951,0,0,1,1,8,0,3,28.09090909090909,11
21/22,291422,0,0,0,0,11,0,0,26.272727272727273,11
21/22,292417,0,0,0,0,0,0,1,18.0,1
21/22,293283,0,0,0,0,0,1,0,21.0,1
21/22,293569,0,1,2,0,16,9,8,85.24242424242425,33
21/22,294057,8,7,4,0,9,18,4,67.90322580645162,31
21/22,295330,12,2,1,0,10,11,4,58.28,25
21/22,296986,1,2,3,0,11,12,4,49.592592592592595,27
21/22,297212,0,0,0,0,3,6,3,61.0,12
21/22,298477,1,1,2,0,20,2,1,57.34782608695652,23
21/22,300716,1,4,4,0,10,13,4,85.22222222222223,27
21/22,302215,0,0,1,0,2,8,0,52.1,10
21/22,303254,0,0,0,0,1,0,0,45.0,1
21/22,306024,16,3,3,0,11,16,6,87.15151515151516,33
21/22,309400,4,5,2,0,9,10,8,56.2962962962963,27
21/22,312239,0,1,0,0,1,1,1,34.0,3
21/22,314183,1,0,1,0,14,1,6,53.904761904761905,21
21/22,314210,0,1,3,0,7,13,5,57.04,25
21/22,314353,2,7,2,0,9,19,8,84.25,36
21/22,314366,0,0,0,0,4,0,1,22.8,5
21/22,314875,8,5,0,0,11,19,8,67.8157894736842,38
21/22,315131,0,0,1,0,1,0,0,81.0,1
21/22,315779,4,2,2,0,7,12,8,64.33333333333333,27
21/22,315969,4,1,3,0,4,17,11,66.5,32
21/22,316125,3,5,3,0,7,13,7,84.85185185185185,27
21/22,316264,1,2,0,0,4,7,3,61.857142857142854,14
21/22,319301,3,1,3,0,1,9,5,60.8,15
21/22,319745,0,3,4,0,11,9,5,64.56,25
21/22,320141,1,0,2,0,6,13,4,78.95652173913044,23
21/22,324358,14,5,4,0,15,16,6,89.97297297297297,37
21/22,324882,0,0,3,0,3,9,1,57.76923076923077,13
21/22,328784,0,0,1,0,6,8,3,66.52941176470588,17
21/22,329813,0,0,0,0,1,0,0,47.0,1
21/22,331726,6,2,0,0,5,11,6,47.0,22
21/22,333014,1,1,4,0,14,0,1,74.73333333333333,15
21/22,333241,4,2,3,0,13,9,9,64.12903225806451,31
21/22,335721,0,0,5,0,13,9,14,88.77777777777777,36
21/22,338070,0,0,0,0,1,1,0,3.0,2
21/22,340322,1,1,2,0,11,4,3,41.22222222222222,18
21/22,340324,2,1,0,0,8,5,4,24.352941176470587,17
21/22,340325,0,0,0,0,1,0,1,35.0,2
21/22,340329,8,0,1,0,6,8,7,57.80952380952381,21
21/22,340918,0,0,0,0,1,1,0,90.0,2
21/22,340950,9,0,2,0,3,11,5,58.578947368421055,19
21/22,341051,0,3,4,0,12,12,6,88.3,30
21/22,341317,1,1,2,0,19,5,1,50.92,25
21/22,341429,0,0,1,0,4,9,5,82.55555555555556,18
21/22,341501,0,0,1,0,2,5,3,31.4,10
21/22,341647,0,2,0,0,6,2,1,30.555555555555557,9
21/22,342046,0,0,2,0,2,4,3,44.77777777777778,9
21/22,342048,1,0,0,0,14,1,5,61.85,20
21/22,343052,10,1,1,1,10,12,7,55.58620689655172,29
21/22,343475,0,2,4,0,10,13,8,86.54838709677419,31
21/22,344009,0,0,0,0,0,0,1,2.0,1
21/22,345468,0,0,0,0,2,4,3,18.333333333333332,9
21/22,346018,0,1,4,0,13,7,4,76.41666666666667,24
21/22,346478,0,0,2,0,3,2,1,81.33333333333333,6
21/22,346482,0,0,0,0,7,3,3,7.846153846153846,13
21/22,346483,6,6,2,0,9,17,10,80.38888888888889,36
21/22,346707,0,1,2,0,8,10,4,64.0,22
21/22,346779,9,5,1,0,18,11,7,74.27777777777777,36
21/22,348623,1,0,9,0,10,12,6,81.75,28
21/22,348795,1,1,5,0,4,10,4,52.77777777777778,18
21/22,349701,0,0,4,1,13,4,11,77.21428571428571,28
21/22,351749,1,2,10,0,8,16,5,83.75862068965517,29
21/22,351755,1,3,5,0,19,5,11,83.71428571428571,35
21/22,354361,0,3,6,0,19,4,13,71.80555555555556,36
21/22,357158,0,0,0,0,2,0,0,86.0,2
21/22,357565,2,2,6,0,5,24,5,80.82352941176471,34
21/22,357656,0,0,0,0,0,1,0,1.0,1
21/22,357662,2,1,2,0,8,16,8,90.0,32
21/22,357885,5,4,3,0,10,18,5,78.3030303030303,33
21/22,361260,0,0,3,0,3,4,2,89.22222222222223,9
21/22,363205,9,4,2,0,5,21,3,71.0,29
21/22,364135,0,0,0,0,0,2,0,6.5,2
21/22,364258,0,0,0,0,3,0,0,68.33333333333333,3
21/22,371814,1,1,2,0,3,12,2,85.58823529411765,17
21/22,378710,7,3,4,1,10,16,8,84.47058823529412,34
21/22,381156,0,0,1,0,3,0,1,9.25,4
21/22,381362,0,0,0,0,2,0,1,5.333333333333333,3
21/22,384461,0,0,0,0,5,4,3,53.916666666666664,12
21/22,387331,0,0,0,0,2,0,1,20.333333333333332,3
21/22,392763,0,0,0,0,6,4,4,24.571428571428573,14
21/22,392765,2,4,0,0,4,12,4,72.45,20
21/22,392768,2,3,0,0,4,12,7,46.0,23
21/22,392771,0,0,3,0,20,4,1,83.64,25
21/22,396174,1,0,1,0,3,0,0,90.0,3
21/22,397102,0,0,0,0,3,2,1,43.5,6
21/22,398065,9,4,0,0,7,14,4,78.0,25
21/22,398184,7,2,1,0,5,16,3,54.458333333333336,24
21/22,401320,0,0,3,0,16,4,8,75.10714285714286,28
21/22,403151,0,0,2,0,10,7,10,90.0,27
21/22,405686,0,0,0,0,1,0,0,4.0,1
21/22,406008,0,0,0,0,2,1,0,33.666666666666664,3
21/22,406040,4,4,5,0,16,5,13,81.05882352941177,34
21/22,406560,0,0,1,0,20,5,2,41.55555555555556,27
21/22,406635,9,5,0,0,6,19,3,57.642857142857146,28
21/22,410425,1,0,8,1,13,9,14,86.5,36
21/22,410436,0,0,0,0,4,0,0,90.0,4
21/22,410708,1,0,3,0,11,13,3,76.88888888888889,27
21/22,411295,6,9,3,0,12,16,2,78.8,30
21/22,412660,1,1,0,0,7,3,5,17.666666666666668,15
21/22,413032,0,0,3,0,11,7,4,46.0,22
21/22,413220,2,2,4,0,6,13,4,90.0,23
21/22,413403,2,0,3,0,15,15,6,88.75,36
21/22,417346,8,8,2,0,15,17,4,79.30555555555556,36
21/22,420002,1,0,0,0,5,1,1,31.142857142857142,7
21/22,421424,0,0,0,0,1,0,0,67.0,1
21/22,423744,0,0,0,0,3,2,0,51.8,5
21/22,425334,0,2,8,0,12,13,3,84.92857142857143,28
21/22,427568,0,0,1,0,29,7,2,90.0,38
21/22,429014,1,0,1,0,7,2,2,37.27272727272727,11
21/22,433177,5,4,1,0,11,15,6,80.03125,32
21/22,433188,1,2,2,0,6,12,6,49.083333333333336,24
21/22,434207,2,1,0,0,8,3,6,46.529411764705884,17
21/22,435338,2,0,4,0,9,11,3,86.82608695652173,23
21/22,442531,0,0,2,0,7,17,7,88.54838709677419,31
21/22,444208,0,0,0,0,2,2,0,14.25,4
21/22,444211,0,0,0,0,3,0,0,57.666666666666664,3
21/22,447661,0,2,10,0,14,13,6,84.57575757575758,33
21/22,450936,3,2,3,0,11,14,8,63.81818181818182,33
21/22,453824,3,0,0,0,8,3,4,53.93333333333333,15
21/22,456877,0,0,0,0,2,0,0,15.5,2
21/22,461882,0,0,0,0,0,1,0,9.0,1
21/22,465294,0,0,0,0,1,0,0,12.0,1
21/22,465717,2,0,2,0,11,4,1,69.25,16
21/22,466794,0,0,0,0,2,3,1,63.333333333333336,6
21/22,468002,1,0,1,0,5,8,1,37.0,14
21/22,472423,1,2,3,0,8,16,8,73.96875,32
21/22,475411,0,1,7,0,10,14,4,80.89285714285714,28
21/22,476237,1,0,2,0,7,3,5,59.8,15
21/22,477758,2,4,3,0,4,20,10,90.0,34
21/22,479999,4,6,3,0,16,12,6,75.38235294117646,34
21/22,484387,0,0,0,0,4,0,1,75.4,5
21/22,485424,1,0,5,0,15,7,5,45.851851851851855,27
21/22,485583,0,0,1,0,7,2,3,47.833333333333336,12
21/22,487465,5,6,4,0,13,10,8,82.58064516129032,31
21/22,487469,0,1,0,0,10,5,4,27.0,19
21/22,488362,2,2,11,0,17,3,10,84.4,30
21/22,503679,0,0,0,0,1,7,1,73.33333333333333,9
21/22,503680,0,0,1,0,1,3,2,41.5,6
21/22,503733,0,0,0,0,1,2,0,29.333333333333332,3
21/22,503749,0,0,0,0,8,9,5,27.954545454545453,22
21/22,504148,1,3,4,0,5,2,4,80.9090909090909,11
21/22,505194,1,0,2,0,6,6,2,69.28571428571429,14
21/22,505653,4,3,2,0,17,9,6,42.375,32
21/22,507472,0,0,0,1,2,0,0,1.5,2
21/22,507700,0,0,0,0,1,3,0,46.75,4
21/22,511813,0,0,0,0,0,1,1,42.5,2
21/22,511815,0,1,1,0,2,1,3,31.166666666666668,6
21/22,525247,0,1,4,0,5,7,6,72.61111111111111,18
21/22,525287,1,0,2,0,2,5,2,33.888888888888886,9
21/22,528888,0,0,0,0,1,0,0,14.0,1
21/22,530879,0,0,1,0,1,0,0,90.0,1
21/22,532826,7,2,2,0,6,15,10,58.903225806451616,31
21/22,534033,1,1,1,0,10,5,6,53.095238095238095,21
21/22,534700,0,0,0,0,7,6,0,35.0,13
21/22,536835,0,1,0,0,1,1,1,55.666666666666664,3
21/22,542586,0,0,0,0,14,16,5,90.0,35
21/22,559263,1,0,0,0,3,0,1,63.75,4
21/22,559801,0,0,0,0,1,0,0,37.0,1
21/22,563963,0,0,1,0,7,3,2,70.16666666666667,12
21/22,567576,0,0,0,0,1,0,0,3.0,1
21/22,568535,0,0,0,0,1,0,0,8.0,1
21/22,578391,1,1,1,0,10,5,6,66.9047619047619,21
21/22,583189,1,0,0,0,1,1,0,78.0,2
21/22,584769,2,5,1,0,18,9,9,85.33333333333333,36
21/22,591193,0,0,1,0,2,0,0,40.5,2
21/22,596446,0,0,0,0,1,0,1,15.5,2
21/22,607224,0,0,0,0,0,1,0,8.0,1
21/22,610665,0,0,1,0,3,0,0,12.0,3
21/22,610849,0,0,0,0,1,0,0,39.0,1
21/22,623570,0,0,0,0,1,0,0,11.0,1
21/22,638649,0,0,0,0,1,0,0,1.0,1
21/22,640026,0,0,0,0,0,2,0,5.0,2
21/22,640245,0,0,0,0,0,1,0,1.0,1
21/22,655488,2,1,0,0,3,8,3,41.857142857142854,14
21/22,657863,0,0,0,0,2,0,0,1.5,2
21/22,659459,0,0,0,0,0,2,0,9.0,2
21/22,665390,0,0,0,0,0,1,0,1.0,1
21/22,670883,0,0,0,0,0,1,0,1.0,1
21/22,730893,1,1,1,0,9,7,3,90.0,19
21/22,746740,1,0,0,0,2,2,0,71.0,4
22/23,3333,0,1,2,0,1,20,3,35.416666666666664,24
22/23,8198,18,3,8,0,9,14,7,81.96666666666667,30
22/23,13572,0,1,0,0,16,5,5,90.0,26
22/23,14086,0,2,2,0,11,10,3,51.583333333333336,24
22/23,14221,2,0,2,0,12,6,10,55.32142857142857,28
22/23,16911,0,0,1,0,14,13,10,90.0,37
22/23,17965,0,0,2,0,11,22,5,90.0,38
22/23,19948,0,0,1,0,1,0,1,90.0,2
22/23,26267,2,1,1,0,1,16,2,50.421052631578945,19
22/23,29241,3,1,2,0,6,16,10,82.84375,32
22/23,29364,2,1,4,0,15,14,6,85.02857142857142,35
22/23,29692,0,0,2,0,13,16,8,90.0,37
22/23,29712,0,0,0,0,1,0,1,67.5,2
22/23,31835,1,0,0,0,5,5,1,29.727272727272727,11
22/23,33027,0,0,1,0,20,4,5,90.0,29
22/23,33713,0,0,0,0,3,3,3,42.111111111111114,9
22/23,33873,0,0,0,0,2,1,0,90.0,3
22/23,37304,1,0,1,0,5,4,4,23.307692307692307,13
22/23,40611,0,0,1,0,2,0,2,84.5,4
22/23,40613,1,0,4,0,9,5,6,83.8,20
22/23,41416,0,4,3,0,5,7,9,68.42857142857143,21
22/23,42412,1,1,3,0,5,8,5,75.0,18
22/23,43530,0,1,4,0,6,9,9,65.04166666666667,24
22/23,43763,0,1,1,0,5,2,5,60.583333333333336,12
22/23,44068,0,0,0,0,4,2,1,33.142857142857146,7
22/23,44983,1,0,0,0,2,1,1,41.0,4
22/23,45494,0,0,0,0,2,0,0,90.0,2
22/23,45671,0,0,0,0,1,0,0,6.0,1
22/23,46001,2,1,5,0,26,5,5,89.47222222222223,36
22/23,46972,11,3,4,0,25,5,7,88.13513513513513,37
22/23,48002,1,0,1,0,2,7,2,83.81818181818181,11
22/23,48280,2,1,0,0,5,6,4,51.0,15
22/23,48870,0,0,0,0,2,0,0,90.0,2
22/23,49755,0,0,1,0,1,1,1,41.0,3
22/23,50174,0,0,4,0,6,1,1,86.125,8
22/23,50201,4,1,3,0,8,6,11,45.48,25
22/23,50362,0,0,2,0,4,3,4,60.54545454545455,11
22/23,51471,2,5,4,0,4,15,6,62.24,25
22/23,52059,1,0,2,0,4,3,1,64.625,8
22/23,52570,0,0,1,0,8,6,5,90.0,19
22/23,53360,2,2,3,0,13,5,11,47.275862068965516,29
22/23,53622,8,3,1,0,2,24,1,68.70370370370371,27
22/23,57500,1,2,3,0,5,13,9,76.81481481481481,27
22/23,58864,4,1,3,0,5,7,2,74.28571428571429,14
22/23,59377,0,0,0,0,12,16,10,90.0,38
22/23,59606,0,1,3,0,20,6,5,77.29032258064517,31
22/23,60444,1,4,2,0,1,21,3,61.48,25
22/23,60577,0,0,0,0,1,2,0,56.0,3
22/23,61560,1,2,3,0,8,7,2,66.29411764705883,17
22/23,61592,1,0,2,0,4,2,2,68.25,8
22/23,61651,2,5,3,0,2,26,7,74.37142857142857,35
22/23,61842,3,2,3,0,12,6,3,69.42857142857143,21
22/23,63200,1,0,4,0,13,4,6,34.73913043478261,23
22/23,64399,0,0,2,0,10,9,11,88.5,30
22/23,66100,2,2,9,0,15,9,12,80.52777777777777,36
22/23,66934,0,1,3,0,9,9,9,73.25925925925925,27
22/23,67063,6,3,0,0,8,9,8,59.04,25
22/23,67420,2,2,4,1,14,5,7,87.5,26
22/23,68390,1,1,4,0,16,10,4,88.6,30
22/23,69015,1,0,1,0,8,8,3,16.0,19
22/23,69633,1,4,1,0,3,7,1,85.27272727272727,11
22/23,71292,2,1,7,0,8,10,6,82.75,24
22/23,72476,0,0,0,0,3,1,0,90.0,4
22/23,73484,0,2,2,0,20,4,4,57.964285714285715,28
22/23,73564,0,0,0,0,1,0,0,90.0,1
22/23,74300,0,0,1,0,3,4,8,51.733333333333334,15
22/23,74683,0,4,3,0,7,9,7,60.130434782608695,23
22/23,74810,3,0,3,0,8,3,10,87.61904761904762,21
22/23,74943,1,1,5,0,18,4,4,73.96153846153847,26
22/23,74960,0,0,1,0,9,13,4,90.0,26
22/23,75067,0,1,5,0,6,5,10,86.42857142857143,21
22/23,75458,0,0,0,0,1,0,0,90.0,1
22/23,76467,0,5,2,0,20,4,3,79.62962962962963,27
22/23,77100,2,6,4,0,10,20,4,52.1764705882353,34
22/23,77812,0,0,0,0,3,0,0,52.333333333333336,3
22/23,80197,1,1,2,1,13,5,2,39.15,20
22/23,80444,5,3,0,0,8,6,5,70.42105263157895,19
22/23,81512,0,0,0,0,11,3,2,74.375,16
22/23,82105,3,3,2,0,2,24,5,90.0,31
22/23,82863,0,0,0,0,12,2,5,40.10526315789474,19
22/23,82873,2,4,1,0,8,9,12,70.44827586206897,29
22/23,85177,0,1,1,0,5,7,4,84.4375,16
22/23,85475,0,0,0,0,3,1,3,74.57142857142857,7
22/23,86202,3,2,9,0,5,18,11,89.29411764705883,34
22/23,88755,15,8,2,0,3,21,6,73.53333333333333,30
22/23,89231,0,1,2,0,8,1,9,61.388888888888886,18
22/23,91059,5,3,5,0,23,5,4,70.28125,32
22/23,91317,0,3,7,0,13,2,12,84.77777777777777,27
22/23,91845,23,9,2,0,9,21,5,86.34285714285714,35
22/23,92469,0,2,5,0,10,2,6,74.11111111111111,18
22/23,92571,2,3,3,0,12,13,6,88.0,31
22/23,92572,0,0,8,0,8,8,12,88.78571428571429,28
22/23,92738,1,2,5,0,17,8,8,63.09090909090909,33
22/23,93720,4,7,0,0,10,17,3,59.56666666666667,30
22/23,94005,0,0,1,0,1,1,0,45.5,2
22/23,95424,0,2,1,0,2,13,5,87.75,20
22/23,95810,2,0,0,0,1,4,1,71.66666666666667,6
22/23,95976,0,0,1,0,7,3,7,90.0,17
22/23,96341,8,1,1,0,5,14,7,61.0,26
22/23,98240,0,1,2,1,6,1,6,78.0,13
22/23,99331,0,0,2,0,4,3,3,56.4,10
22/23,99397,0,0,1,0,3,0,5,90.0,8
22/23,101500,2,3,1,0,7,5,10,30.363636363636363,22
22/23,102017,6,2,5,0,3,17,9,78.58620689655173,29
22/23,102258,1,2,3,1,10,5,10,70.92,25
22/23,104124,10,8,8,0,12,16,8,82.77777777777777,36
22/23,105470,0,1,0,0,2,27,7,90.0,36
22/23,108354,3,3,2,0,12,8,11,65.3225806451613,31
22/23,108725,5,0,1,0,13,11,10,79.61764705882354,34
22/23,110867,0,0,0,0,1,0,0,90.0,1
22/23,111051,0,0,3,0,4,6,4,73.92857142857143,14
22/23,111114,0,0,1,0,4,1,1,68.0,6
22/23,111195,1,1,6,0,10,9,15,84.73529411764706,34
22/23,111455,1,2,10,1,11,16,0,86.33333333333333,27
22/23,111873,0,0,4,0,17,13,6,90.0,36
22/23,112515,4,5,8,0,6,12,10,77.57142857142857,28
22/23,112988,1,1,3,0,8,13,0,70.66666666666667,21
22/23,117996,0,0,0,0,2,1,1,40.25,4
22/23,118534,3,2,4,0,17,10,5,87.25,32
22/23,119269,1,0,7,0,5,6,7,79.66666666666667,18
22/23,120186,0,0,0,0,11,1,0,90.0,12
